id	name	bigg.reaction	ec-code	kegg.pathway	kegg.reaction	metanetx.reaction
r_3880	phosphatidylcholine (1-18:1, 2-16:1) transport, ER membrane-cell envelope					
r_3881	phosphatidylcholine (1-16:0, 2-18:1) transport, ER membrane-cell envelope					
r_3882	phosphatidylcholine (1-16:1, 2-18:1) transport, ER membrane-cell envelope					
r_3883	phosphatidylcholine (1-18:0, 2-18:1) transport, ER membrane-cell envelope					
r_3884	phosphatidylcholine (1-18:1, 2-18:1) transport, ER membrane-cell envelope					
r_3885	phosphatidylethanolamine (1-16:0, 2-16:1) transport, ER membrane-cell envelope					
r_3886	phosphatidylethanolamine (1-16:1, 2-16:1) transport, ER membrane-cell envelope					
r_3887	phosphatidylethanolamine (1-18:0, 2-16:1) transport, ER membrane-cell envelope					
r_3888	phosphatidylethanolamine (1-18:1, 2-16:1) transport, ER membrane-cell envelope					
r_3889	phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-cell envelope					
r_3890	phosphatidylethanolamine (1-16:1, 2-18:1) transport, ER membrane-cell envelope					
r_3891	phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-cell envelope					
r_3892	phosphatidylethanolamine (1-18:1, 2-18:1) transport, ER membrane-cell envelope					
r_3893	phosphatidyl-L-serine (1-16:0, 2-16:1) transport, ER membrane-cell envelope					
r_3894	phosphatidyl-L-serine (1-16:1, 2-16:1) transport, ER membrane-cell envelope					
r_3895	phosphatidyl-L-serine (1-18:0, 2-16:1) transport, ER membrane-cell envelope					
r_3896	phosphatidyl-L-serine (1-18:1, 2-16:1) transport, ER membrane-cell envelope					
r_3897	phosphatidyl-L-serine (1-16:0, 2-18:1) transport, ER membrane-cell envelope					
r_3898	phosphatidyl-L-serine (1-16:1, 2-18:1) transport, ER membrane-cell envelope					
r_3899	phosphatidyl-L-serine (1-18:0, 2-18:1) transport, ER membrane-cell envelope					
r_3900	phosphatidyl-L-serine (1-18:1, 2-18:1) transport, ER membrane-cell envelope					
r_3901	lignoceric acid transport, cell envelope-ER membrane					MNXR128298
r_3902	cerotic acid transport, cell envelope-ER membrane					MNXR136128
r_3903	phosphatidate (1-16:0, 2-16:1) transport, cell envelope-ER membrane					
r_3904	phosphatidate (1-16:1, 2-16:1) transport, cell envelope-ER membrane					
r_3905	phosphatidate (1-18:0, 2-16:1) transport, cell envelope-ER membrane					
r_3906	phosphatidate (1-18:1, 2-16:1) transport, cell envelope-ER membrane					
r_3907	phosphatidate (1-16:0, 2-18:1) transport, cell envelope-ER membrane					
r_3908	phosphatidate (1-16:1, 2-18:1) transport, cell envelope-ER membrane					
r_3909	phosphatidate (1-18:0, 2-18:1) transport, cell envelope-ER membrane					
r_3910	phosphatidate (1-18:1, 2-18:1) transport, cell envelope-ER membrane					
r_3911	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) transport, cell envelope-ER membrane					
r_3912	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) transport, cell envelope-ER membrane					
r_3913	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) transport, cell envelope-ER membrane					
r_3914	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) transport, cell envelope-ER membrane					
r_3915	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) transport, cell envelope-ER membrane					
r_3916	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) transport, cell envelope-ER membrane					
r_3917	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) transport, cell envelope-ER membrane					
r_3918	1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) transport, cell envelope-ER membrane					
r_3919	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) transport, cell envelope-ER membrane					
r_3920	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1) transport, cell envelope-ER membrane					
r_3921	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1) transport, cell envelope-ER membrane					
r_3922	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1) transport, cell envelope-ER membrane					
r_3923	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cell envelope-ER membrane					
r_3924	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1) transport, cell envelope-ER membrane					
r_3925	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cell envelope-ER membrane					
r_3926	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1) transport, cell envelope-ER membrane					
r_3927	zymosteryl palmitoleate transport, ER membrane-cell envelope					
r_3928	zymosteryl oleate transport, ER membrane-cell envelope					
r_3929	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) transport, ER membrane-nucleus					
r_3930	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) transport, ER membrane-nucleus					
r_3931	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) transport, ER membrane-nucleus					
r_3932	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) transport, ER membrane-nucleus					
r_3933	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-nucleus					
r_3934	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) transport, ER membrane-nucleus					
r_3935	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-nucleus					
r_3936	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) transport, ER membrane-nucleus					
r_3937	lignoceric acid transport, ER membrane-ER					MNXR128298
r_3938	cerotic acid transport, ER membrane-ER					MNXR136128
r_3939	ergosterol transport, ER-ER membrane					MNXR97950
r_3940	phosphate transport, ER-ER membrane					MNXR102871
r_3941	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1) transport, vacuolar membrane-Golgi membrane					
r_3942	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1) transport, vacuolar membrane-Golgi membrane					
r_3943	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1) transport, vacuolar membrane-Golgi membrane					
r_3944	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1) transport, vacuolar membrane-Golgi membrane					
r_3945	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1) transport, vacuolar membrane-Golgi membrane					
r_3946	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1) transport, vacuolar membrane-Golgi membrane					
r_3947	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1) transport, vacuolar membrane-Golgi membrane					
r_3948	1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1) transport, vacuolar membrane-Golgi membrane					
r_3949	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1) transport, vacuolar membrane-cell envelope					
r_3950	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1) transport, vacuolar membrane-cell envelope					
r_3951	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1) transport, vacuolar membrane-cell envelope					
r_3952	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1) transport, vacuolar membrane-cell envelope					
r_3953	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1) transport, vacuolar membrane-cell envelope					
r_3954	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1) transport, vacuolar membrane-cell envelope					
r_3955	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1) transport, vacuolar membrane-cell envelope					
r_3956	1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1) transport, vacuolar membrane-cell envelope					
r_3957	H+ transport, mitochondrion-mitochondrial membrane					MNXR100765
r_3958	glycerol 3-phosphate transport, mitochondrion-mitochondrial membrane					MNXR100308
r_3959	CMP transport, mitochondrion-mitochondrial membrane					MNXR96806
r_3960	CTP transport, mitochondrion-mitochondrial membrane					MNXR96946
r_3961	phosphate transport, mitochondrion-mitochondrial membrane					MNXR102871
r_3962	diphosphate transport, mitochondrion-mitochondrial membrane					MNXR103112
r_3963	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) [cytoplasm] SLIME rxn					
r_3964	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) [cytoplasm] SLIME rxn					
r_3965	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) [cytoplasm] SLIME rxn					
r_3966	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) [cytoplasm] SLIME rxn					
r_3967	1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) [cytoplasm] SLIME rxn					
r_3968	1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) [cytoplasm] SLIME rxn					
r_3969	1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) [cytoplasm] SLIME rxn					
r_3970	1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) [cytoplasm] SLIME rxn					
r_3971	ergosteryl palmitoleate [endoplasmic reticulum membrane] SLIME rxn					
r_3972	ergosteryl oleate [endoplasmic reticulum membrane] SLIME rxn					
r_3973	ergosterol ester transport, ER membrane-cytoplasm					
r_3975	palmitate [cytoplasm] SLIME rxn					
r_3976	palmitoleate [cytoplasm] SLIME rxn					
r_3977	stearate [cytoplasm] SLIME rxn					
r_3978	oleate [cytoplasm] SLIME rxn					
r_3979	phosphatidyl-L-serine (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3980	phosphatidyl-L-serine (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3981	phosphatidyl-L-serine (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3982	phosphatidyl-L-serine (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3983	phosphatidyl-L-serine (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3984	phosphatidyl-L-serine (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3985	phosphatidyl-L-serine (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3986	phosphatidyl-L-serine (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3987	phosphatidyl-L-serine transport, ER membrane-cytoplasm					MNXR103315
r_3988	phosphatidylcholine (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3989	phosphatidylcholine (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3990	phosphatidylcholine (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3991	phosphatidylcholine (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3992	phosphatidylcholine (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3993	phosphatidylcholine (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3994	phosphatidylcholine (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3995	phosphatidylcholine (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3996	phosphatidylcholine transport, ER membrane-cytoplasm					MNXR102406
r_3997	phosphatidylethanolamine (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3998	phosphatidylethanolamine (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_3999	phosphatidylethanolamine (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4000	phosphatidylethanolamine (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4001	phosphatidylethanolamine (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4002	phosphatidylethanolamine (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4003	phosphatidylethanolamine (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4004	phosphatidylethanolamine (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4005	phosphatidylethanolamine transport, ER membrane-cytoplasm					MNXR102505
r_4006	triglyceride (1-16:0, 2-16:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4007	triglyceride (1-16:0, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4008	triglyceride (1-16:1, 2-16:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4009	triglyceride (1-16:1, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4010	triglyceride (1-18:0, 2-16:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4011	triglyceride (1-18:0, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4012	triglyceride (1-18:1, 2-16:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4013	triglyceride (1-18:1, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4014	triglyceride (1-16:0, 2-16:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4015	triglyceride (1-16:0, 2-18:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4016	triglyceride (1-16:1, 2-16:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4017	triglyceride (1-16:1, 2-18:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4018	triglyceride (1-18:0, 2-16:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4019	triglyceride (1-18:0, 2-18:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4020	triglyceride (1-18:1, 2-16:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4021	triglyceride (1-18:1, 2-18:1, 3-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4022	triglyceride (1-16:0, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4023	triglyceride (1-16:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4024	triglyceride (1-16:1, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4025	triglyceride (1-16:1, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4026	triglyceride (1-18:0, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4027	triglyceride (1-18:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4028	triglyceride (1-18:1, 2-16:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4029	triglyceride (1-18:1, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn					
r_4030	triglyceride (1-16:0, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4031	triglyceride (1-16:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4032	triglyceride (1-16:1, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4033	triglyceride (1-16:1, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4034	triglyceride (1-18:0, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4035	triglyceride (1-18:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4036	triglyceride (1-18:1, 2-16:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4037	triglyceride (1-18:1, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4038	triglyceride transport, ER membrane-cytoplasm					MNXR104713
r_4039	succinyl-CoA:acetate CoA transferase		3.1.2.1	sce00620	R10343	MNXR104636
r_4040	heme a transport					
r_4041	biomass pseudoreaction					
r_4042	raffinose invertase				R02410	MNXR103420
r_4043	raffinose exchange	EX_raffin_e				
r_4044	melibiose exchange	EX_melib_e				
r_4045	uridine hydrolase	URIH	3.2.2.3	sce00240;sce00760	R01080	MNXR105161
r_4046	non-growth associated maintenance reaction	ATPM				
r_4047	protein pseudoreaction					
r_4048	carbohydrate pseudoreaction					
r_4049	RNA pseudoreaction					
r_4050	DNA pseudoreaction					
r_4051	ceramide transport					
r_4052	inositol phosphomannosylinositol phosphoceramide transport					
r_4053	inositol-P-ceramide transport					
r_4054	mannosylinositol phosphorylceramide transport					
r_4055	long-chain base transport					
r_4056	long-chain base phosphate transport					
r_4057	phosphatidate transport					
r_4058	diglyceride transport					
r_4059	sn-2-acyl-1-lysophosphatidylinositol transport					
r_4060	phosphatidylglycerol transport					
r_4061	cardiolipin transport					
r_4062	lipid backbone exchange					
r_4063	lipid backbone pseudoreaction					
r_4064	lipid chain exchange					
r_4065	lipid chain pseudoreaction					
r_4066	ceramide-1 (C24) [Golgi] SLIME rxn					
r_4067	ceramide-1 (C26) [Golgi] SLIME rxn					
r_4068	ceramide-2 (C24) [Golgi] SLIME rxn					
r_4069	ceramide-2 (C26) [Golgi] SLIME rxn					
r_4070	ceramide-2' (C24) [Golgi] SLIME rxn					
r_4071	ceramide-2' (C26) [Golgi] SLIME rxn					
r_4072	ceramide-3 (C24) [Golgi] SLIME rxn					
r_4073	ceramide-3 (C26) [Golgi] SLIME rxn					
r_4074	ceramide-4 (C24) [Golgi] SLIME rxn					
r_4075	ceramide-4 (C26) [Golgi] SLIME rxn					
r_4076	phytosphingosine [endoplasmic reticulum] SLIME rxn					
r_4077	phytosphingosine 1-phosphate [endoplasmic reticulum] SLIME rxn					
r_4078	sphinganine [endoplasmic reticulum] SLIME rxn					
r_4079	sphinganine 1-phosphate [endoplasmic reticulum] SLIME rxn					
r_4080	phosphatidate (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4081	phosphatidate (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4082	phosphatidate (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4083	phosphatidate (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4084	phosphatidate (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4085	phosphatidate (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4086	phosphatidate (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4087	phosphatidate (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4088	diglyceride (1-16:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4089	diglyceride (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4090	diglyceride (1-16:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4091	diglyceride (1-16:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4092	diglyceride (1-18:0, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4093	diglyceride (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4094	diglyceride (1-18:1, 2-16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4095	diglyceride (1-18:1, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4096	sn-2-acyl-1-lysophosphatidylinositol (16:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4097	sn-2-acyl-1-lysophosphatidylinositol (18:1) [endoplasmic reticulum membrane] SLIME rxn					
r_4098	phosphatidylglycerol (1-16:0, 2-16:1) [mitochondrial membrane] SLIME rxn					
r_4099	phosphatidylglycerol (1-16:1, 2-16:1) [mitochondrial membrane] SLIME rxn					
r_4100	phosphatidylglycerol (1-18:0, 2-16:1) [mitochondrial membrane] SLIME rxn					
r_4101	phosphatidylglycerol (1-18:1, 2-16:1) [mitochondrial membrane] SLIME rxn					
r_4102	phosphatidylglycerol (1-16:0, 2-18:1) [mitochondrial membrane] SLIME rxn					
r_4103	phosphatidylglycerol (1-16:1, 2-18:1) [mitochondrial membrane] SLIME rxn					
r_4104	cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-16:1) [mitochondrial membrane] SLIME rxn					
r_4105	cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) [mitochondrial membrane] SLIME rxn					
r_4106	cardiolipin (1-16:0, 2-16:1, 3-18:0, 4-16:1) [mitochondrial membrane] SLIME rxn					
r_4107	cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) [mitochondrial membrane] SLIME rxn					
r_4108	cardiolipin (1-16:0, 2-16:1, 3-16:0, 4-18:1) [mitochondrial membrane] SLIME rxn					
